student_id,course_code,branch,semester,course_credits,course_type,CA_mark,MID_mark,attendance_percentage,study_hours_per_week,assignment_completion_pct,previous_sgpa,previous_cgpa,backlog_count,TARGET_END_MARKS
502,CSE305,CSE,3,3,THEORY,37.21,35.38,67.63,3.66,65.19,7.86,7.36,0,65.75
502,CSE401,CSE,4,3,THEORY,40.47,32.67,70.79,14.08,69.0,7.27,7.33,0,74.24
502,CSE402,CSE,4,3,THEORY,31.17,36.11,70.79,14.08,69.0,7.27,7.33,0,67.05
502,CSE403,CSE,4,3,THEORY,34.73,40.64,70.79,14.08,69.0,7.27,7.33,0,69.71
502,CSE404,CSE,4,3,THEORY,37.96,29.87,70.79,14.08,69.0,7.27,7.33,0,57.13
502,CSE405,CSE,4,3,THEORY,42.41,43.86,70.79,14.08,69.0,7.27,7.33,0,81.2
502,CSE502,CSE,5,3,THEORY,33.86,24.85,57.15,10.34,59.67,7.8,7.47,0,67.68
502,CSE503,CSE,5,3,THEORY,34.97,38.86,57.15,10.34,59.67,7.8,7.47,0,68.48
502,CSE504,CSE,5,3,THEORY,27.78,22.81,57.15,10.34,59.67,7.8,7.47,0,48.04
502,CSE505,CSE,5,3,THEORY,29.74,38.06,57.15,10.34,59.67,7.8,7.47,0,60.33
502,CSE602,CSE,6,3,THEORY,34.24,33.66,65.82,12.24,55.31,6.93,7.35,0,54.58
502,CSE603,CSE,6,3,THEORY,37.56,,65.82,12.24,55.31,6.93,7.35,0,66.71
502,CSE604,CSE,6,3,THEORY,39.87,37.29,65.82,12.24,55.31,6.93,7.35,0,61.77
502,CSE605,CSE,6,3,THEORY,40.72,34.74,65.82,12.24,55.31,6.93,7.35,0,73.29
502,CSE702,CSE,7,3,THEORY,42.2,43.16,74.54,14.87,71.06,7.0,7.29,0,75.68
502,CSE703,CSE,7,3,THEORY,35.83,45.81,74.54,14.87,71.06,7.0,7.29,0,70.6
502,CSE704,CSE,7,0,NON_CREDIT,35.21,,74.54,14.87,71.06,7.0,7.29,0,68.67
502,CSE705,CSE,7,0,NON_CREDIT,37.76,,74.54,14.87,71.06,7.0,7.29,0,75.75
502,CSE802,CSE,8,3,THEORY,37.52,43.37,60.05,6.89,77.09,8.38,7.39,0,86.12
502,CSE803,CSE,8,3,THEORY,32.93,34.82,60.05,6.89,77.09,8.38,7.39,0,75.38
502,CSE805,CSE,8,3,THEORY,35.07,30.5,60.05,6.89,77.09,8.38,7.39,0,64.99
503,CE103,CE,1,3,THEORY,33.85,34.23,97.33,23.02,95.22,,,0,69.57
503,CE104,CE,1,3,THEORY,25.14,23.38,97.33,23.02,95.22,,,0,48.93
503,CE105,CE,1,3,THEORY,32.0,18.57,97.33,23.02,95.22,,,0,38.62
503,CE201,CE,2,3,THEORY,24.21,26.59,88.54,23.31,100.0,6.07,6.07,0,54.19
503,CE204,CE,2,3,THEORY,35.97,36.06,88.54,23.31,100.0,6.07,6.07,1,70.56
503,CE205,CE,2,3,THEORY,35.02,30.83,88.54,23.31,100.0,6.07,6.07,1,60.24
503,CE301,CE,3,3,THEORY,36.57,36.37,91.37,29.34,95.39,5.27,5.67,1,65.4
503,CE302,CE,3,3,THEORY,36.84,35.92,91.37,29.34,95.39,5.27,5.67,1,63.13
503,CE303,CE,3,3,THEORY,32.24,31.31,91.37,29.34,95.39,5.27,5.67,1,60.92
503,CE304,CE,3,3,THEORY,29.75,33.0,91.37,29.34,95.39,5.27,5.67,1,51.82
503,CE305,CE,3,0,NON_CREDIT,29.01,,91.37,29.34,95.39,5.27,5.67,1,58.65
503,CE401,CE,4,3,THEORY,18.34,23.32,87.22,15.63,98.04,6.75,5.98,2,26.66
503,CE402,CE,4,3,THEORY,28.74,,87.22,15.63,98.04,6.75,5.98,2,58.29
503,CE404,CE,4,3,THEORY,26.48,24.95,87.22,15.63,98.04,6.75,5.98,2,51.06
503,CE405,CE,4,0,NON_CREDIT,32.14,,87.22,15.63,98.04,6.75,5.98,2,58.36
503,CE501,CE,5,0,NON_CREDIT,37.54,,86.59,23.37,100.0,4.09,5.58,2,74.35
503,CE502,CE,5,3,THEORY,39.16,25.97,86.59,23.37,100.0,4.09,5.58,2,70.93
503,CE503,CE,5,3,THEORY,20.45,25.92,86.59,23.37,100.0,4.09,5.58,2,47.48
503,CE504,CE,5,3,THEORY,30.94,23.5,86.59,23.37,100.0,4.09,5.58,2,56.56
503,CE505,CE,5,3,THEORY,25.86,20.8,86.59,23.37,100.0,4.09,5.58,2,41.54
503,CE601,CE,6,3,THEORY,31.75,25.44,94.55,27.61,100.0,5.75,5.62,2,59.52
503,CE603,CE,6,3,THEORY,,25.38,94.55,27.61,100.0,5.75,5.62,2,62.73
503,CE604,CE,6,3,THEORY,23.09,37.08,94.55,27.61,100.0,5.75,5.62,2,43.96
503,CE605,CE,6,3,THEORY,28.77,20.19,94.55,27.61,100.0,5.75,5.62,2,52.09
503,CE701,CE,7,0,NON_CREDIT,29.69,,87.1,22.73,100.0,5.93,5.67,2,48.89
503,CE702,CE,7,3,THEORY,35.67,34.58,87.1,22.73,100.0,5.93,5.67,2,68.94
503,CE703,CE,7,3,THEORY,32.42,29.48,87.1,22.73,100.0,5.93,5.67,2,66.75
503,CE704,CE,7,3,THEORY,21.97,28.11,87.1,22.73,100.0,5.93,5.67,2,55.07
503,CE705,CE,7,0,NON_CREDIT,34.44,,87.1,22.73,100.0,5.93,5.67,2,61.23
503,CE801,CE,8,3,THEORY,36.05,,87.02,24.87,96.08,6.67,5.77,2,70.15
503,CE804,CE,8,3,THEORY,20.53,27.67,87.02,24.87,96.08,6.67,5.77,2,39.51
504,ECE101,ECE,1,3,THEORY,25.92,19.15,64.64,15.82,86.26,,,0,43.72
504,ECE102,ECE,1,3,THEORY,18.64,17.12,64.64,15.82,86.26,,,1,36.37
504,ECE103,ECE,1,3,THEORY,16.93,12.92,64.64,15.82,86.26,,,2,33.34
504,ECE104,ECE,1,0,NON_CREDIT,22.3,,64.64,15.82,86.26,,,2,53.32
504,ECE105,ECE,1,3,THEORY,18.41,19.1,64.64,15.82,86.26,,,2,44.37
504,ECE202,ECE,2,3,THEORY,23.59,24.73,67.47,15.1,90.19,2.5,2.5,2,43.86
504,ECE203,ECE,2,3,THEORY,22.71,21.01,67.47,15.1,90.19,2.5,2.5,2,67.65
504,ECE204,ECE,2,3,THEORY,27.12,21.75,67.47,15.1,90.19,2.5,2.5,2,49.89
504,ECE205,ECE,2,3,THEORY,26.86,30.17,67.47,15.1,90.19,2.5,2.5,2,52.27
504,ECE301,ECE,3,0,NON_CREDIT,23.76,,65.31,17.95,93.01,5.43,4.08,2,41.49
504,ECE303,ECE,3,0,NON_CREDIT,21.36,,65.31,17.95,93.01,5.43,4.08,2,56.65
504,ECE305,ECE,3,3,THEORY,30.39,19.72,65.31,17.95,93.01,5.43,4.08,2,50.58
504,ECE401,ECE,4,0,NON_CREDIT,30.98,,78.97,18.22,84.81,5.56,4.46,2,45.96
504,ECE402,ECE,4,3,THEORY,23.45,19.54,78.97,18.22,84.81,5.56,4.46,2,55.3
504,ECE403,ECE,4,3,THEORY,24.56,29.69,78.97,18.22,84.81,5.56,4.46,2,42.81
504,ECE404,ECE,4,3,THEORY,24.14,22.25,78.97,18.22,84.81,5.56,4.46,2,47.01
504,ECE405,ECE,4,3,THEORY,18.89,20.89,78.97,18.22,84.81,5.56,4.46,3,30.57
504,ECE501,ECE,5,3,THEORY,25.84,21.68,49.18,15.66,61.58,3.75,4.28,3,49.47
504,ECE502,ECE,5,3,THEORY,18.76,17.72,49.18,15.66,61.58,3.75,4.28,4,31.75
504,ECE504,ECE,5,3,THEORY,18.34,6.8,49.18,15.66,61.58,3.75,4.28,5,27.86
504,ECE505,ECE,5,3,THEORY,14.01,12.77,49.18,15.66,61.58,3.75,4.28,6,26.69
504,ECE601,ECE,6,3,THEORY,20.51,21.84,51.85,12.98,74.33,2.07,3.77,6,48.7
504,ECE602,ECE,6,3,THEORY,27.25,21.96,51.85,12.98,74.33,2.07,3.77,6,51.16
504,ECE604,ECE,6,3,THEORY,27.9,25.28,51.85,12.98,74.33,2.07,3.77,6,43.16
504,ECE605,ECE,6,0,NON_CREDIT,21.02,,51.85,12.98,74.33,2.07,3.77,6,43.99
504,ECE702,ECE,7,3,THEORY,22.0,24.51,49.08,21.38,95.72,5.27,4.0,6,42.96
504,ECE703,ECE,7,3,THEORY,28.86,27.94,49.08,21.38,95.72,5.27,4.0,6,46.64
504,ECE803,ECE,8,3,THEORY,25.37,22.37,78.24,15.41,97.08,5.75,4.25,6,41.85
504,ECE804,ECE,8,3,THEORY,31.29,34.26,78.24,15.41,97.08,5.75,4.25,6,61.85
504,ECE805,ECE,8,3,THEORY,16.93,21.62,78.24,15.41,97.08,5.75,4.25,7,41.26
505,ME103,ME,1,3,THEORY,48.26,49.78,73.67,35.75,100.0,,,0,90.08
505,ME104,ME,1,3,THEORY,50.0,50.0,73.67,35.75,100.0,,,0,100.0
505,ME105,ME,1,3,THEORY,44.97,46.41,73.67,35.75,100.0,,,0,83.59
505,ME201,ME,2,3,THEORY,44.21,41.49,72.22,26.03,100.0,9.53,9.53,0,80.81
505,ME205,ME,2,3,THEORY,35.02,37.84,72.22,26.03,100.0,9.53,9.53,0,74.01
505,ME301,ME,3,3,THEORY,44.72,49.65,88.22,28.19,100.0,8.79,9.17,0,94.93
505,ME304,ME,3,3,THEORY,50.0,43.6,88.22,28.19,100.0,8.79,9.17,0,96.46
505,ME401,ME,4,3,THEORY,41.58,43.35,75.05,26.44,100.0,10.0,9.41,0,85.88
505,ME402,ME,4,3,THEORY,49.92,,75.05,26.44,100.0,10.0,9.41,0,92.94
505,ME403,ME,4,3,THEORY,42.55,47.41,75.05,26.44,100.0,10.0,9.41,0,73.18
505,ME404,ME,4,3,THEORY,50.0,43.19,75.05,26.44,100.0,10.0,9.41,0,99.66
505,ME405,ME,4,3,THEORY,50.0,47.15,75.05,26.44,100.0,10.0,9.41,0,92.68
505,ME501,ME,5,3,THEORY,,49.78,90.56,29.1,100.0,9.2,9.36,0,98.95
505,ME503,ME,5,3,THEORY,41.67,42.77,90.56,29.1,100.0,9.2,9.36,0,88.97
505,ME504,ME,5,3,THEORY,50.0,48.07,90.56,29.1,100.0,9.2,9.36,0,100.0
505,ME505,ME,5,0,NON_CREDIT,48.89,,90.56,29.1,100.0,9.2,9.36,0,100.0
505,ME601,ME,6,3,THEORY,45.5,40.19,82.56,27.62,100.0,9.18,9.33,0,83.65
505,ME602,ME,6,3,THEORY,39.09,50.0,82.56,27.62,100.0,9.18,9.33,0,100.0
505,ME604,ME,6,3,THEORY,39.06,36.73,82.56,27.62,100.0,9.18,9.33,0,77.04
505,ME605,ME,6,3,THEORY,47.32,47.39,82.56,27.62,100.0,9.18,9.33,0,92.59
505,ME701,ME,7,3,THEORY,44.95,50.0,83.31,31.04,100.0,9.36,9.33,0,77.19
505,ME702,ME,7,3,THEORY,50.0,50.0,83.31,31.04,100.0,9.36,9.33,0,88.09
505,ME703,ME,7,0,NON_CREDIT,49.31,,83.31,31.04,100.0,9.36,9.33,0,83.4
505,ME803,ME,8,3,THEORY,44.02,47.8,79.85,32.41,100.0,9.7,9.37,0,100.0
505,ME805,ME,8,3,THEORY,46.5,46.97,79.85,32.41,100.0,9.7,9.37,0,88.19
506,EEE101,EEE,1,3,THEORY,46.82,36.64,82.75,22.84,89.54,,,0,80.82
506,EEE104,EEE,1,3,THEORY,34.55,33.85,82.75,22.84,89.54,,,0,65.07
506,EEE105,EEE,1,3,THEORY,46.52,40.96,82.75,22.84,89.54,,,0,88.99
506,EEE202,EEE,2,3,THEORY,41.62,42.54,92.48,20.37,84.44,8.23,8.23,0,75.74
506,EEE203,EEE,2,3,THEORY,36.46,40.24,92.48,20.37,84.44,8.23,8.23,0,73.35
506,EEE204,EEE,2,3,THEORY,37.12,32.0,92.48,20.37,84.44,8.23,8.23,0,58.63
506,EEE205,EEE,2,3,THEORY,39.64,41.58,92.48,20.37,84.44,8.23,8.23,0,87.44
506,EEE302,EEE,3,3,THEORY,36.38,24.16,71.13,16.3,86.21,7.86,8.04,0,71.89
506,EEE303,EEE,3,3,THEORY,31.69,29.47,71.13,16.3,86.21,7.86,8.04,0,73.37
506,EEE304,EEE,3,3,THEORY,28.0,28.15,71.13,16.3,86.21,7.86,8.04,0,47.26
506,EEE401,EEE,4,3,THEORY,42.79,34.16,66.73,22.9,83.06,6.92,7.67,0,81.7
506,EEE403,EEE,4,3,THEORY,28.82,30.96,66.73,22.9,83.06,6.92,7.67,0,68.12
506,EEE404,EEE,4,0,NON_CREDIT,32.69,,66.73,22.9,83.06,6.92,7.67,0,76.1
506,EEE405,EEE,4,3,THEORY,32.46,43.64,66.73,22.9,83.06,6.92,7.67,0,64.34
506,EEE501,EEE,5,3,THEORY,30.3,33.85,74.48,16.5,72.32,7.73,7.69,0,75.33
506,EEE502,EEE,5,3,THEORY,32.85,31.76,74.48,16.5,72.32,7.73,7.69,0,69.01
506,EEE503,EEE,5,0,NON_CREDIT,37.11,,74.48,16.5,72.32,7.73,7.69,0,68.01
506,EEE505,EEE,5,3,THEORY,36.43,35.84,74.48,16.5,72.32,7.73,7.69,0,72.12
506,EEE603,EEE,6,3,THEORY,28.91,29.77,69.96,18.4,77.04,7.85,7.72,0,63.94
506,EEE604,EEE,6,3,THEORY,27.63,29.41,69.96,18.4,77.04,7.85,7.72,0,59.43
506,EEE605,EEE,6,3,THEORY,33.62,35.31,69.96,18.4,77.04,7.85,7.72,0,77.96
506,EEE701,EEE,7,3,THEORY,27.55,27.62,77.0,17.32,87.77,7.46,7.68,0,62.05
506,EEE703,EEE,7,0,NON_CREDIT,34.49,,77.0,17.32,87.77,7.46,7.68,0,65.92
506,EEE705,EEE,7,3,THEORY,35.5,33.16,77.0,17.32,87.77,7.46,7.68,0,65.9
506,EEE801,EEE,8,3,THEORY,46.47,38.94,81.2,19.04,92.4,7.42,7.64,0,85.53
507,EEE101,EEE,1,3,THEORY,50.0,50.0,75.38,26.4,82.41,,,0,86.55
507,EEE104,EEE,1,3,THEORY,47.91,40.04,75.38,26.4,82.41,,,0,84.9
507,EEE105,EEE,1,3,THEORY,45.24,42.97,75.38,26.4,82.41,,,0,92.94
507,EEE202,EEE,2,3,THEORY,46.37,46.0,92.79,18.5,92.73,9.77,9.77,0,92.61
507,EEE203,EEE,2,3,THEORY,45.34,50.0,92.79,18.5,92.73,9.77,9.77,0,94.64
507,EEE204,EEE,2,3,THEORY,46.02,42.77,92.79,18.5,92.73,9.77,9.77,0,97.93
507,EEE205,EEE,2,3,THEORY,49.97,50.0,92.79,18.5,92.73,9.77,9.77,0,84.95
507,EEE302,EEE,3,3,THEORY,50.0,47.12,85.81,23.51,97.33,10.0,9.89,0,88.31
507,EEE303,EEE,3,3,THEORY,39.15,36.95,85.81,23.51,97.33,10.0,9.89,0,74.45
507,EEE304,EEE,3,3,THEORY,43.41,48.44,85.81,23.51,97.33,10.0,9.89,0,98.69
507,EEE401,EEE,4,3,THEORY,50.0,47.74,92.61,22.67,87.05,9.54,9.78,0,98.72
507,EEE403,EEE,4,3,THEORY,,50.0,92.61,22.67,87.05,9.54,9.78,0,100.0
507,EEE404,EEE,4,0,NON_CREDIT,49.93,,92.61,22.67,87.05,9.54,9.78,0,100.0
507,EEE405,EEE,4,3,THEORY,50.0,49.99,92.61,22.67,87.05,9.54,9.78,0,100.0
507,EEE501,EEE,5,3,THEORY,46.91,50.0,92.5,19.8,83.39,9.45,9.71,0,100.0
507,EEE502,EEE,5,3,THEORY,48.61,47.12,92.5,19.8,83.39,9.45,9.71,0,100.0
507,EEE503,EEE,5,0,NON_CREDIT,50.0,,92.5,19.8,83.39,9.45,9.71,0,87.34
507,EEE505,EEE,5,3,THEORY,47.55,48.5,92.5,19.8,83.39,9.45,9.71,0,97.91
507,EEE603,EEE,6,3,THEORY,46.17,46.2,95.2,28.78,100.0,10.0,9.77,0,100.0
507,EEE604,EEE,6,3,THEORY,49.44,41.79,95.2,28.78,100.0,10.0,9.77,0,100.0
507,EEE605,EEE,6,3,THEORY,50.0,49.09,95.2,28.78,100.0,10.0,9.77,0,96.76
507,EEE701,EEE,7,3,THEORY,48.03,43.78,94.44,27.08,93.49,10.0,9.81,0,81.49
507,EEE703,EEE,7,0,NON_CREDIT,50.0,,94.44,27.08,93.49,10.0,9.81,0,91.63
507,EEE705,EEE,7,3,THEORY,50.0,50.0,94.44,27.08,93.49,10.0,9.81,0,95.21
507,EEE801,EEE,8,3,THEORY,45.02,49.03,84.33,27.15,100.0,9.75,9.8,0,88.51
508,ME103,ME,1,3,THEORY,49.87,49.51,80.11,24.15,75.35,,,0,94.74
508,ME104,ME,1,3,THEORY,50.0,50.0,80.11,24.15,75.35,,,0,95.42
508,ME105,ME,1,3,THEORY,44.58,46.1,80.11,24.15,75.35,,,0,79.36
508,ME201,ME,2,3,THEORY,43.59,,91.11,14.59,82.16,9.53,9.53,0,85.87
508,ME205,ME,2,3,THEORY,49.33,40.22,91.11,14.59,82.16,9.53,9.53,0,94.24
508,ME301,ME,3,3,THEORY,50.0,46.34,82.12,16.74,93.16,8.93,9.24,0,100.0
508,ME304,ME,3,3,THEORY,42.86,45.51,82.12,16.74,93.16,8.93,9.24,0,91.16
508,ME401,ME,4,3,THEORY,44.68,46.75,67.84,15.42,77.51,9.58,9.34,0,95.14
508,ME402,ME,4,3,THEORY,38.84,33.96,67.84,15.42,77.51,9.58,9.34,0,73.06
508,ME403,ME,4,3,THEORY,36.32,34.16,67.84,15.42,77.51,9.58,9.34,0,80.62
508,ME404,ME,4,3,THEORY,36.89,37.85,67.84,15.42,77.51,9.58,9.34,0,83.21
508,ME405,ME,4,3,THEORY,38.89,45.04,67.84,15.42,77.51,9.58,9.34,0,77.63
508,ME501,ME,5,3,THEORY,50.0,,83.3,18.9,79.53,8.6,9.14,0,100.0
508,ME503,ME,5,3,THEORY,41.24,,83.3,18.9,79.53,8.6,9.14,0,80.24
508,ME504,ME,5,3,THEORY,36.09,39.18,83.3,18.9,79.53,8.6,9.14,0,82.52
508,ME505,ME,5,0,NON_CREDIT,37.52,,83.3,18.9,79.53,8.6,9.14,0,66.29
508,ME601,ME,6,3,THEORY,41.0,37.53,84.07,13.25,68.21,7.91,8.94,0,82.64
508,ME602,ME,6,3,THEORY,42.23,36.65,84.07,13.25,68.21,7.91,8.94,0,90.22
508,ME604,ME,6,3,THEORY,47.49,46.38,84.07,13.25,68.21,7.91,8.94,0,97.5
508,ME605,ME,6,3,THEORY,42.26,37.39,84.07,13.25,68.21,7.91,8.94,0,74.99
508,ME701,ME,7,3,THEORY,34.23,33.58,76.31,17.9,62.34,8.86,8.93,0,63.12
508,ME702,ME,7,3,THEORY,36.77,42.59,76.31,17.9,62.34,8.86,8.93,0,76.36
508,ME703,ME,7,0,NON_CREDIT,37.74,,76.31,17.9,62.34,8.86,8.93,0,70.56
508,ME803,ME,8,3,THEORY,42.76,40.54,78.05,15.26,85.08,8.1,8.84,0,75.83
508,ME805,ME,8,3,THEORY,42.77,36.93,78.05,15.26,85.08,8.1,8.84,0,70.84
509,ECE101,ECE,1,3,THEORY,41.1,32.82,64.64,24.49,90.59,,,0,75.73
509,ECE102,ECE,1,3,THEORY,41.7,43.47,64.64,24.49,90.59,,,0,92.82
509,ECE103,ECE,1,3,THEORY,48.49,50.0,64.64,24.49,90.59,,,0,93.14
509,ECE104,ECE,1,0,NON_CREDIT,44.63,,64.64,24.49,90.59,,,0,82.88
509,ECE105,ECE,1,3,THEORY,45.35,40.13,64.64,24.49,90.59,,,0,86.65
509,ECE202,ECE,2,3,THEORY,36.23,34.61,69.34,17.49,81.38,9.0,9.0,0,64.12
509,ECE203,ECE,2,3,THEORY,50.0,42.94,69.34,17.49,81.38,9.0,9.0,0,97.28
509,ECE204,ECE,2,3,THEORY,41.17,38.78,69.34,17.49,81.38,9.0,9.0,0,74.69
509,ECE205,ECE,2,3,THEORY,36.64,44.46,69.34,17.49,81.38,9.0,9.0,0,80.33
509,ECE301,ECE,3,0,NON_CREDIT,50.0,,79.82,29.23,88.22,8.57,8.77,0,94.67
509,ECE303,ECE,3,0,NON_CREDIT,50.0,,79.82,29.23,88.22,8.57,8.77,0,100.0
509,ECE305,ECE,3,3,THEORY,46.29,46.59,79.82,29.23,88.22,8.57,8.77,0,92.34
509,ECE401,ECE,4,0,NON_CREDIT,44.97,,69.74,25.93,86.76,10.0,9.09,0,93.21
509,ECE402,ECE,4,3,THEORY,44.09,50.0,69.74,25.93,86.76,10.0,9.09,0,100.0
509,ECE403,ECE,4,3,THEORY,48.71,50.0,69.74,25.93,86.76,10.0,9.09,0,88.23
509,ECE404,ECE,4,3,THEORY,47.71,47.87,69.74,25.93,86.76,10.0,9.09,0,84.62
509,ECE405,ECE,4,3,THEORY,50.0,45.15,69.74,25.93,86.76,10.0,9.09,0,91.74
509,ECE501,ECE,5,3,THEORY,42.31,40.23,65.93,24.63,86.6,10.0,9.32,0,90.94
509,ECE504,ECE,5,3,THEORY,44.94,43.2,65.93,24.63,86.6,10.0,9.32,0,95.22
509,ECE505,ECE,5,3,THEORY,45.93,49.91,65.93,24.63,86.6,10.0,9.32,0,93.8
509,ECE601,ECE,6,3,THEORY,41.04,41.22,61.63,22.04,100.0,8.71,9.18,0,84.63
509,ECE602,ECE,6,3,THEORY,49.33,43.79,61.63,22.04,100.0,8.71,9.18,0,99.66
509,ECE604,ECE,6,3,THEORY,40.16,47.04,61.63,22.04,100.0,8.71,9.18,0,95.2
509,ECE605,ECE,6,0,NON_CREDIT,34.84,,61.63,22.04,100.0,8.71,9.18,0,69.05
509,ECE702,ECE,7,3,THEORY,50.0,50.0,75.11,28.43,100.0,9.55,9.24,0,89.35
509,ECE703,ECE,7,3,THEORY,46.02,45.16,75.11,28.43,100.0,9.55,9.24,0,71.76
509,ECE803,ECE,8,3,THEORY,41.87,43.6,66.19,29.45,93.82,9.75,9.31,0,100.0
509,ECE804,ECE,8,3,THEORY,36.94,44.11,66.19,29.45,93.82,9.75,9.31,0,93.78
509,ECE805,ECE,8,3,THEORY,48.92,50.0,66.19,29.45,93.82,9.75,9.31,0,100.0
510,CSE101,CSE,1,3,THEORY,48.65,46.22,58.48,25.5,82.61,,,0,100.0
510,CSE102,CSE,1,0,NON_CREDIT,38.5,,58.48,25.5,82.61,,,0,76.74
510,CSE104,CSE,1,3,THEORY,49.75,44.8,58.48,25.5,82.61,,,0,100.0
510,CSE105,CSE,1,3,THEORY,50.0,44.78,58.48,25.5,82.61,,,0,97.84
510,CSE201,CSE,2,3,THEORY,49.6,47.59,53.64,24.21,76.46,10.0,10.0,0,98.53
510,CSE202,CSE,2,3,THEORY,47.41,49.48,53.64,24.21,76.46,10.0,10.0,0,98.49
510,CSE301,CSE,3,3,THEORY,45.45,42.69,58.11,20.89,89.16,10.0,10.0,0,90.08
510,CSE302,CSE,3,0,NON_CREDIT,45.05,,58.11,20.89,89.16,10.0,10.0,0,91.32
510,CSE304,CSE,3,3,THEORY,50.0,50.0,58.11,20.89,89.16,10.0,10.0,0,98.69
510,CSE305,CSE,3,3,THEORY,32.2,42.88,58.11,20.89,89.16,10.0,10.0,0,77.56
510,CSE401,CSE,4,3,THEORY,50.0,50.0,58.83,16.09,82.51,9.18,9.75,0,99.61
510,CSE402,CSE,4,3,THEORY,46.86,49.03,58.83,16.09,82.51,9.18,9.75,0,88.53
510,CSE403,CSE,4,3,THEORY,42.49,43.58,58.83,16.09,82.51,9.18,9.75,0,79.26
510,CSE404,CSE,4,3,THEORY,43.16,50.0,58.83,16.09,82.51,9.18,9.75,0,100.0
510,CSE405,CSE,4,3,THEORY,,49.29,58.83,16.09,82.51,9.18,9.75,0,74.15
510,CSE502,CSE,5,3,THEORY,47.76,50.0,54.34,19.03,96.16,9.2,9.59,0,91.77
510,CSE503,CSE,5,3,THEORY,50.0,50.0,54.34,19.03,96.16,9.2,9.59,0,100.0
510,CSE504,CSE,5,3,THEORY,48.6,50.0,54.34,19.03,96.16,9.2,9.59,0,83.19
510,CSE505,CSE,5,3,THEORY,47.12,46.84,54.34,19.03,96.16,9.2,9.59,0,90.55
510,CSE602,CSE,6,3,THEORY,41.72,47.97,57.04,17.45,93.1,10.0,9.68,0,87.54
510,CSE603,CSE,6,3,THEORY,47.97,50.0,57.04,17.45,93.1,10.0,9.68,0,87.09
510,CSE604,CSE,6,3,THEORY,49.55,49.96,57.04,17.45,93.1,10.0,9.68,0,89.2
510,CSE605,CSE,6,3,THEORY,46.18,46.94,57.04,17.45,93.1,10.0,9.68,0,93.16
510,CSE702,CSE,7,3,THEORY,48.87,50.0,49.87,14.39,89.79,9.79,9.7,0,94.42
510,CSE703,CSE,7,3,THEORY,45.39,42.68,49.87,14.39,89.79,9.79,9.7,0,83.59
510,CSE704,CSE,7,0,NON_CREDIT,49.66,,49.87,14.39,89.79,9.79,9.7,0,90.37
510,CSE705,CSE,7,0,NON_CREDIT,50.0,,49.87,14.39,89.79,9.79,9.7,0,95.77
510,CSE802,CSE,8,3,THEORY,50.0,47.38,44.79,13.54,90.24,9.38,9.67,0,98.21
510,CSE803,CSE,8,3,THEORY,45.64,38.97,44.79,13.54,90.24,9.38,9.67,0,93.72
510,CSE805,CSE,8,3,THEORY,42.19,39.66,44.79,13.54,90.24,9.38,9.67,0,88.16
511,EEE101,EEE,1,3,THEORY,30.35,29.97,68.72,6.65,50.44,,,0,63.79
511,EEE104,EEE,1,3,THEORY,31.13,32.73,68.72,6.65,50.44,,,0,59.93
511,EEE105,EEE,1,3,THEORY,33.7,29.21,68.72,6.65,50.44,,,0,57.55
511,EEE202,EEE,2,3,THEORY,32.95,38.74,81.31,6.7,54.07,7.46,7.46,0,66.71
511,EEE203,EEE,2,3,THEORY,32.89,40.77,81.31,6.7,54.07,7.46,7.46,0,77.14
511,EEE204,EEE,2,3,THEORY,30.36,29.87,81.31,6.7,54.07,7.46,7.46,0,53.02
511,EEE205,EEE,2,3,THEORY,28.46,32.44,81.31,6.7,54.07,7.46,7.46,0,57.9
511,EEE303,EEE,3,3,THEORY,30.75,29.99,70.9,6.24,55.81,6.79,7.11,1,66.9
511,EEE304,EEE,3,3,THEORY,30.54,28.39,70.9,6.24,55.81,6.79,7.11,1,54.71
511,EEE401,EEE,4,3,THEORY,33.06,34.59,86.77,2.7,57.79,5.62,6.62,1,67.84
511,EEE403,EEE,4,3,THEORY,36.63,36.01,86.77,2.7,57.79,5.62,6.62,1,66.6
511,EEE404,EEE,4,0,NON_CREDIT,29.53,,86.77,2.7,57.79,5.62,6.62,1,69.85
511,EEE405,EEE,4,3,THEORY,33.55,27.45,86.77,2.7,57.79,5.62,6.62,1,64.57
511,EEE501,EEE,5,3,THEORY,28.62,26.54,72.83,2.0,46.87,7.36,6.78,1,55.47
511,EEE502,EEE,5,3,THEORY,28.23,27.49,72.83,2.0,46.87,7.36,6.78,1,52.59
511,EEE503,EEE,5,0,NON_CREDIT,30.86,,72.83,2.0,46.87,7.36,6.78,1,70.93
511,EEE505,EEE,5,3,THEORY,40.08,41.02,72.83,2.0,46.87,7.36,6.78,1,81.99
511,EEE603,EEE,6,3,THEORY,40.39,38.82,72.93,5.69,47.24,7.0,6.83,1,72.36
511,EEE604,EEE,6,3,THEORY,33.46,33.1,72.93,5.69,47.24,7.0,6.83,1,62.22
511,EEE605,EEE,6,3,THEORY,25.22,29.28,72.93,5.69,47.24,7.0,6.83,1,54.31
511,EEE701,EEE,7,3,THEORY,27.01,26.17,77.7,2.0,72.79,7.46,6.94,1,54.25
511,EEE703,EEE,7,0,NON_CREDIT,36.67,,77.7,2.0,72.79,7.46,6.94,1,66.65
511,EEE705,EEE,7,3,THEORY,29.32,28.52,77.7,2.0,72.79,7.46,6.94,1,55.75
